Year, kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0, 54758.6858140844, -8389.99552648158, 606.363423577992, 612.950434078738, 48962.2214319415, -8762.83974781501, 532.360118639371
