Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"NODE_UG4500002", 12.47, 1,    7436.26,    0.0,    1.0329, 2,    7400.33, -119.9,    1.0279, 3,    7381.18,  119.6,    1.0252
"NODE_OCD21004919", 12.47, 1,    7436.31,    0.0,    1.0329, 2,     7400.3, -119.9,    1.0279, 3,    7381.07,  119.6,    1.0252
"NODE_UG4500030", 12.47, 1,    7441.13,    0.0,    1.0336, 2,    7396.56, -119.8,    1.0274, 3,    7373.25,  119.5,    1.0241
"NODE_OCD21004957", 12.47, 1,    7461.93,    0.1,    1.0364, 2,    7377.66, -119.7,    1.0247, 3,     7356.6,  119.0,    1.0218
"NODE_UG_4_25_79_2_0001", 12.47, 1,    7463.63,    0.1,    1.0367, 2,    7376.32, -119.7,    1.0246, 3,    7353.88,  119.0,    1.0214
"NODE_UG4500035", 12.47, 1,    7461.93,    0.1,    1.0364, 2,    7377.66, -119.7,    1.0247, 3,     7356.6,  119.0,    1.0218
"NODE_OCD21004993", 12.47, 1,    7466.02,    0.1,     1.037, 2,    7374.47, -119.7,    1.0243, 3,    7349.73,  118.9,    1.0209
"NODE_UG_4_35_10_3_0004", 12.47, 1,    7468.85,    0.1,    1.0374, 2,    7372.23, -119.6,     1.024, 3,    7345.44,  118.9,    1.0203
"NODE_UG_4_25_100_1_0002", 12.47, 1,    7465.99,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004971", 12.47, 1,    7468.85,    0.1,    1.0374, 2,    7372.23, -119.6,     1.024, 3,    7345.44,  118.9,    1.0203
"NODE_UG_4_35_9_4_0001", 12.47, 3,    7345.02,  118.9,    1.0202, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_10_3_0002", 12.47, 1,    7468.85,    0.1,    1.0374, 2,    7372.23, -119.6,     1.024, 3,    7345.44,  118.9,    1.0203
"NODE_OCD21004992", 12.47, 1,    7465.71,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_26_91_3_4", 12.47, 1,    7465.71,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_26_91_3_0001", 12.47, 1,    7465.71,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_18_1_0003", 12.47, 1,     7465.7,    0.1,     1.037, 2,    7374.71, -119.7,    1.0243, 3,    7350.27,  118.9,    1.0209
"NODE_UG_4_35_10_3_0003", 12.47, 1,    7466.02,    0.1,     1.037, 2,    7374.47, -119.7,    1.0243, 3,    7349.74,  118.9,    1.0209
"NODE_FUSE_PREFIX_4_25_100_1_00", 12.47, 1,     7465.7,    0.1,     1.037, 2,    7374.71, -119.7,    1.0243, 3,    7350.27,  118.9,    1.0209
"NODE_UG_4_25_100_1_0001", 12.47, 1,    7465.66,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_FUSE_PREFIX_4_26_91_2_000", 12.47, 1,    7465.61,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_26_91_2_0004", 12.47, 1,    7465.61,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_FUSE_PREFIX_4_26_92_1_000", 12.47, 1,    7465.61,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_26_92_1_0002", 12.47, 1,    7465.61,    0.1,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4500046", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_UG_4_26_82_3_0001", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,     7339.1,  118.9,    1.0194
"NODE_OCD21004959", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_UG_4_26_72_4_0002", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_UG4500045", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_OCD21004960", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_UG_4_26_72_4_0003", 12.47, 1,    7469.35,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,    7339.09,  118.9,    1.0194
"NODE_OCD21004989", 12.47, 1,    7469.36,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,     7339.1,  118.9,    1.0194
"NODE_UG_4_26_82_3_0003", 12.47, 1,    7469.36,    0.1,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_26_82_3_0002", 12.47, 1,    7469.36,    0.1,    1.0375, 2,    7372.13, -119.6,     1.024, 3,     7339.1,  118.9,    1.0194
"NODE_UG_4_25_79_2_3", 12.47, 1,    7463.63,    0.1,    1.0367, 2,    7376.32, -119.7,    1.0246, 3,    7353.89,  119.0,    1.0214
"NODE_UG_4_25_90_1_0001", 12.47, 1,    7464.79,    0.1,    1.0368, 2,     7375.4, -119.7,    1.0244, 3,    7352.03,  118.9,    1.0212
"NODE_OCD21004958", 12.47, 3,    7353.88,  119.0,    1.0214, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_25_79_2_0002", 12.47, 3,    7353.52,  119.0,    1.0214, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4500370", 12.47, 1,    7462.35,    0.1,    1.0365, 2,    7377.43, -119.7,    1.0247, 3,    7355.73,  119.0,    1.0217
"NODE_UG_4_25_78_4_0001", 12.47, 1,    7462.35,    0.1,    1.0365, 2,    7377.43, -119.7,    1.0247, 3,    7355.73,  119.0,    1.0217
"NODE_UG_4_25_88_1_2", 12.47, 1,    7462.39,    0.1,    1.0365, 2,    7377.42, -119.7,    1.0247, 3,    7355.58,  119.0,    1.0217
"NODE_UG_4_25_88_2_0002", 12.47, 1,    7462.42,    0.1,    1.0365, 2,     7377.4, -119.7,    1.0247, 3,     7355.5,  119.0,    1.0217
"NODE_OCD21004777", 12.47, 1,    7462.39,    0.1,    1.0365, 2,    7377.42, -119.7,    1.0247, 3,    7355.58,  119.0,    1.0217
"NODE_UG_4_25_88_2_5", 12.47, 1,    7462.39,    0.1,    1.0365, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004776", 12.47, 1,    7462.42,    0.1,    1.0365, 2,     7377.4, -119.7,    1.0247, 3,    7355.49,  119.0,    1.0217
"NODE_UG_4_25_88_2_0001", 12.47, 1,    7462.45,    0.1,    1.0365, 2,    7377.39, -119.7,    1.0247, 3,    7355.45,  119.0,    1.0217
"NODE_OCD21004775", 12.47, 1,    7462.45,    0.1,    1.0365, 2,    7377.39, -119.7,    1.0247, 3,    7355.44,  119.0,    1.0217
"NODE_UG_4_25_78_3_0004", 12.47, 1,    7462.47,    0.1,    1.0365, 2,    7377.39, -119.7,    1.0247, 3,     7355.4,  119.0,    1.0216
"NODE_UG_4_25_88_2_0003", 12.47, 3,    7355.42,  119.0,    1.0216, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004774", 12.47, 1,    7462.47,    0.1,    1.0365, 2,    7377.39, -119.7,    1.0247, 3,     7355.4,  119.0,    1.0216
"NODE_UG_4_25_78_3_0003", 12.47, 1,    7462.49,    0.1,    1.0365, 2,    7377.38, -119.7,    1.0247, 3,    7355.35,  119.0,    1.0216
"NODE_OCD21004773", 12.47, 1,    7462.49,    0.1,    1.0365, 2,    7377.38, -119.7,    1.0247, 3,    7355.35,  119.0,    1.0216
"NODE_UG_4_25_78_3_0002", 12.47, 1,    7462.52,    0.1,    1.0365, 2,    7377.37, -119.7,    1.0247, 3,     7355.3,  119.0,    1.0216
"NODE_OCD21004772", 12.47, 1,    7462.52,    0.1,    1.0365, 2,    7377.37, -119.7,    1.0247, 3,     7355.3,  119.0,    1.0216
"NODE_UG_4_25_78_3_0001", 12.47, 1,    7462.54,    0.1,    1.0365, 2,    7377.36, -119.7,    1.0247, 3,    7355.25,  119.0,    1.0216
"NODE_OCD21004771", 12.47, 1,    7462.54,    0.1,    1.0365, 2,    7377.36, -119.7,    1.0247, 3,    7355.25,  119.0,    1.0216
"NODE_UG_4_25_88_1_0002", 12.47, 1,    7462.55,    0.1,    1.0365, 2,    7377.35, -119.7,    1.0247, 3,    7355.22,  119.0,    1.0216
"NODE_OCD21004770", 12.47, 1,    7462.55,    0.1,    1.0365, 2,    7377.35, -119.7,    1.0247, 3,    7355.22,  119.0,    1.0216
"NODE_UG_4_25_88_1_0001", 12.47, 1,    7462.57,    0.1,    1.0365, 2,    7377.34, -119.7,    1.0247, 3,    7355.17,  119.0,    1.0216
"NODE_OCD21004769", 12.47, 1,    7462.57,    0.1,    1.0365, 2,    7377.34, -119.7,    1.0247, 3,    7355.17,  119.0,    1.0216
"NODE_UG_4_25_87_2_0002", 12.47, 1,     7462.6,    0.1,    1.0365, 2,    7377.33, -119.7,    1.0247, 3,    7355.12,  119.0,    1.0216
"NODE_OCD21004768", 12.47, 1,     7462.6,    0.1,    1.0365, 2,    7377.33, -119.7,    1.0247, 3,    7355.12,  119.0,    1.0216
"NODE_UG_4_25_87_2_0001", 12.47, 1,    7462.62,    0.1,    1.0365, 2,    7377.32, -119.7,    1.0247, 3,    7355.08,  119.0,    1.0216
"NODE_OCD21004767", 12.47, 1,    7462.62,    0.1,    1.0365, 2,    7377.32, -119.7,    1.0247, 3,    7355.08,  119.0,    1.0216
"NODE_UG_4_25_87_4_0002", 12.47, 1,    7462.64,    0.1,    1.0365, 2,    7377.31, -119.7,    1.0247, 3,    7355.02,  119.0,    1.0216
"NODE_OCD21004766", 12.47, 1,    7462.64,    0.1,    1.0365, 2,    7377.31, -119.7,    1.0247, 3,    7355.02,  119.0,    1.0216
"NODE_UG_4_25_87_4_0001", 12.47, 1,    7462.67,    0.1,    1.0365, 2,     7377.3, -119.7,    1.0247, 3,    7354.95,  119.0,    1.0216
"NODE_OCD21004765", 12.47, 1,    7462.67,    0.1,    1.0365, 2,     7377.3, -119.7,    1.0247, 3,    7354.95,  119.0,    1.0216
"NODE_UG_4_25_97_2_0001", 12.47, 1,    7462.69,    0.1,    1.0365, 2,    7377.29, -119.7,    1.0247, 3,    7354.91,  119.0,    1.0216
"NODE_OCD21004801", 12.47, 1,    7462.71,    0.1,    1.0366, 2,    7377.28, -119.7,    1.0247, 3,    7354.86,  119.0,    1.0216
"NODE_UG_4_25_97_1_0002", 12.47, 1,    7462.73,    0.1,    1.0366, 2,    7377.27, -119.7,    1.0247, 3,    7354.82,  119.0,    1.0216
"NODE_OCD21004800", 12.47, 1,    7462.73,    0.1,    1.0366, 2,    7377.27, -119.7,    1.0247, 3,    7354.82,  119.0,    1.0216
"NODE_UG_4_25_97_1_0001", 12.47, 1,    7462.74,    0.1,    1.0366, 2,    7377.26, -119.7,    1.0247, 3,    7354.78,  119.0,    1.0216
"NODE_OCD21004799", 12.47, 1,    7462.74,    0.1,    1.0366, 2,    7377.26, -119.7,    1.0247, 3,    7354.78,  119.0,    1.0216
"NODE_UG_4_25_97_3_0001", 12.47, 1,    7462.76,    0.1,    1.0366, 2,    7377.25, -119.7,    1.0247, 3,    7354.74,  119.0,    1.0216
"NODE_OCD21004806", 12.47, 1,    7462.76,    0.1,    1.0366, 2,    7377.25, -119.7,    1.0247, 3,    7354.74,  119.0,    1.0216
"NODE_UG_4_25_97_3_0003", 12.47, 1,    7462.78,    0.1,    1.0366, 2,    7377.24, -119.7,    1.0247, 3,     7354.7,  119.0,    1.0215
"NODE_OCD21004805", 12.47, 1,    7462.78,    0.1,    1.0366, 2,    7377.24, -119.7,    1.0247, 3,     7354.7,  119.0,    1.0215
"NODE_UG_4_25_97_3_0002", 12.47, 1,    7462.79,    0.1,    1.0366, 2,    7377.23, -119.7,    1.0247, 3,    7354.66,  119.0,    1.0215
"NODE_OCD21004804", 12.47, 1,    7462.79,    0.1,    1.0366, 2,    7377.23, -119.7,    1.0247, 3,    7354.66,  119.0,    1.0215
"NODE_UG_4_25_97_4_0001", 12.47, 1,     7462.8,    0.1,    1.0366, 2,    7377.23, -119.7,    1.0247, 3,    7354.64,  119.0,    1.0215
"NODE_OCD21004803", 12.47, 1,     7462.8,    0.1,    1.0366, 2,    7377.23, -119.7,    1.0247, 3,    7354.63,  119.0,    1.0215
"NODE_UG_4_35_7_1_0002", 12.47, 1,    7462.81,    0.1,    1.0366, 2,    7377.22, -119.7,    1.0247, 3,     7354.6,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_1_0002", 12.47, 1,    7462.81,    0.1,    1.0366, 2,    7377.22, -119.7,    1.0247, 3,     7354.6,  119.0,    1.0215
"NODE_UG_4_35_7_1_0001", 12.47, 1,    7462.83,    0.1,    1.0366, 2,    7377.21, -119.7,    1.0247, 3,    7354.55,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_1_0001", 12.47, 1,    7462.83,    0.1,    1.0366, 2,    7377.21, -119.7,    1.0247, 3,    7354.55,  119.0,    1.0215
"NODE_UG_4_35_7_3_0004", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_3_0004", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_UG_4_35_7_3_0003", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_3_0003", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_UG_4_35_7_3_0002", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_3_0002", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_UG_4_35_7_3_0001", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_FUSE_PREFIX_4_35_7_3_0001", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_UG_4_35_17_1_0001", 12.47, 1,    7462.85,    0.1,    1.0366, 2,     7377.2, -119.7,    1.0247, 3,    7354.51,  119.0,    1.0215
"NODE_UG4490008", 12.47, 3,    7354.51,  119.0,    1.0215, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_25_97_1_0003", 12.47, 1,    7462.71,    0.1,    1.0366, 2,    7377.28, -119.7,    1.0247, 3,    7354.86,  119.0,    1.0216
"NODE_OCD21004921", 12.47, 1,    7451.12,    0.0,    1.0349, 2,    7389.28, -119.8,    1.0264, 3,     7356.9,  119.3,    1.0219
"NODE_UG4500005", 12.47, 1,    7458.96,    0.0,     1.036, 2,    7383.65, -119.7,    1.0256, 3,    7344.18,  119.1,    1.0201
"NODE_OCD21004928", 12.47, 1,    7458.96,    0.0,     1.036, 2,    7383.65, -119.7,    1.0256, 3,     7344.1,  119.1,    1.0201
"NODE_UG4500006", 12.47, 1,    7464.83,    0.0,    1.0368, 2,    7379.43, -119.7,     1.025, 3,    7334.59,  119.0,    1.0188
"NODE_OCD21004929", 12.47, 1,    7464.83,    0.0,    1.0368, 2,    7379.43, -119.7,     1.025, 3,    7334.51,  119.0,    1.0187
"NODE_UG4500007", 12.47, 1,    7471.94,    0.0,    1.0378, 2,    7374.32, -119.6,    1.0243, 3,    7323.03,  118.9,    1.0172
"NODE_OCD21004931", 12.47, 1,    7487.58,    0.1,      1.04, 2,    7363.11, -119.5,    1.0227, 3,    7297.74,  118.6,    1.0136
"NODE_UG_4_36_23_3_0001", 12.47, 1,    7495.25,    0.1,    1.0411, 2,    7357.65, -119.5,     1.022, 3,     7285.6,  118.4,     1.012
"NODE_OCD21004933", 12.47, 1,    7495.25,    0.1,    1.0411, 2,    7357.65, -119.5,     1.022, 3,    7285.52,  118.4,    1.0119
"NODE_UG_4_36_23_3_0002", 12.47, 1,    7503.78,    0.1,    1.0423, 2,    7351.58, -119.4,    1.0211, 3,    7272.07,  118.2,    1.0101
"NODE_OCD21004935", 12.47, 1,    7503.78,    0.1,    1.0423, 2,    7351.58, -119.4,    1.0211, 3,    7271.99,  118.2,    1.0101
"NODE_UG_4_36_23_3_0003", 12.47, 1,    7509.17,    0.1,     1.043, 2,    7347.75, -119.4,    1.0206, 3,    7263.53,  118.1,    1.0089
"NODE_OCD21004937", 12.47, 1,    7509.17,    0.1,     1.043, 2,    7347.75, -119.4,    1.0206, 3,    7263.45,  118.1,    1.0089
"NODE_UG4600006", 12.47, 1,    7512.28,    0.1,    1.0434, 2,    7345.54, -119.3,    1.0203, 3,    7258.59,  118.1,    1.0082
"NODE_UG4600005", 12.47, 3,    7263.44,  118.1,    1.0089, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004938", 12.47, 1,    7512.28,    0.1,    1.0434, 2,    7345.54, -119.3,    1.0203, 3,    7258.51,  118.1,    1.0082
"NODE_UG_4_36_42_2_0006", 12.47, 1,    7520.69,    0.1,    1.0446, 2,    7339.57, -119.3,    1.0194, 3,    7245.36,  117.9,    1.0064
"NODE_OCD21004940", 12.47, 1,    7520.69,    0.1,    1.0446, 2,    7339.57, -119.3,    1.0194, 3,    7245.28,  117.9,    1.0064
"NODE_UG_4_36_42_2_0008", 12.47, 1,    7524.55,    0.1,    1.0451, 2,    7336.83, -119.3,    1.0191, 3,    7239.28,  117.8,    1.0055
"NODE_OCD21004986", 12.47, 1,    7528.18,    0.1,    1.0456, 2,    7334.63, -119.2,    1.0188, 3,    7229.91,  117.7,    1.0042
"NODE_UG4600102", 12.47, 1,    7528.22,    0.1,    1.0457, 2,     7334.6, -119.2,    1.0188, 3,    7229.85,  117.7,    1.0042
"NODE_UG4600097", 12.47, 1,    7528.21,    0.1,    1.0456, 2,    7334.61, -119.2,    1.0188, 3,    7229.83,  117.7,    1.0042
"NODE_OH4600008", 12.47, 1,    7567.58,    0.1,    1.0511, 2,    7306.98, -119.0,    1.0149, 3,    7139.28,  117.0,   0.99163
"NODE_OH4600089", 12.47, 3,    7139.27,  117.0,   0.99163, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600009", 12.47, 1,     7568.3,    0.1,    1.0512, 2,     7306.5, -119.0,    1.0149, 3,     7136.3,  117.0,   0.99121
"NODE_4600008", 12.47, 1,     7568.3,    0.1,    1.0512, 2,    7306.51, -119.0,    1.0149, 3,    7136.23,  117.0,    0.9912
"NODE_OH4600010", 12.47, 1,    7574.17,    0.1,     1.052, 2,    7302.86, -118.9,    1.0143, 3,    7119.88,  116.9,   0.98893
"NODE_OH4600076", 12.47, 3,    7119.68,  116.9,   0.98891, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4600010", 12.47, 1,    7574.17,    0.1,     1.052, 2,    7302.86, -118.9,    1.0143, 3,    7119.82,  116.9,   0.98892
"NODE_OH4600011", 12.47, 1,    7583.15,    0.1,    1.0533, 2,    7297.14, -118.9,    1.0136, 3,    7100.13,  116.7,   0.98619
"NODE_OH4600015", 12.47, 1,    7594.71,    0.1,    1.0549, 2,    7289.77, -118.8,    1.0125, 3,    7074.83,  116.5,   0.98268
"NODE_OH4600016", 12.47, 1,    7597.58,    0.1,    1.0553, 2,    7287.95, -118.8,    1.0123, 3,    7068.56,  116.4,   0.98181
"NODE_CP571119942", 12.47, 3,    7074.83,  116.5,   0.98268, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600078", 12.47, 3,    7074.76,  116.5,   0.98267, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600081", 12.47, 3,    7074.38,  116.5,   0.98261, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600082", 12.47, 3,    7074.38,  116.5,   0.98261, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4600011", 12.47, 3,    7074.38,  116.5,   0.98261, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4600163", 12.47, 3,    7074.32,  116.5,    0.9826, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_86749-86747-86750", 12.47, 1,    7601.19,    0.1,    1.0558, 2,    7285.66, -118.7,     1.012, 3,    7060.64,  116.3,   0.98071
"NODE_OH4600018", 12.47, 1,    7602.28,    0.1,    1.0559, 2,    7284.96, -118.7,    1.0119, 3,    7058.27,  116.3,   0.98037
"NODE_OH4600051", 12.47, 3,    7052.52,  116.3,   0.97958, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600052", 12.47, 3,    7052.49,  116.3,   0.97957, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4600005", 12.47, 3,    7052.52,  116.3,   0.97958, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4600002", 12.47, 3,    7052.52,  116.3,   0.97958, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4600006", 12.47, 3,    7052.24,  116.3,   0.97954, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4600164", 12.47, 3,    7052.17,  116.3,   0.97953, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600046", 12.47, 3,    7052.79,  116.3,   0.97961, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600048", 12.47, 3,    7052.65,  116.3,    0.9796, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600047", 12.47, 3,    7052.79,  116.3,   0.97961, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4600004", 12.47, 3,    7052.79,  116.3,   0.97961, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4600001", 12.47, 3,    7052.79,  116.3,   0.97961, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600037", 12.47, 3,    7053.43,  116.3,    0.9797, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4600038", 12.47, 3,    7053.34,  116.3,   0.97969, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4700006", 12.47, 1,     7624.2,    0.1,     1.059, 2,    7271.32, -118.6,      1.01, 3,     7010.6,  115.9,   0.97375
"NODE_OH4700007", 12.47, 1,    7625.87,    0.1,    1.0592, 2,     7270.3, -118.6,    1.0098, 3,       7007,  115.9,   0.97325
"NODE_4700003", 12.47, 3,     7010.6,  115.9,   0.97375, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4700010", 12.47, 3,    7010.41,  115.9,   0.97373, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301589", 12.47, 1,    7672.46,    0.2,    1.0657, 2,     7241.8, -118.2,    1.0059, 3,    6906.58,  114.9,   0.95931
"NODE_OH4301590", 12.47, 1,    7674.15,    0.2,    1.0659, 2,    7240.75, -118.2,    1.0057, 3,    6902.93,  114.9,    0.9588
"NODE_OCD4302830", 12.47, 3,    6906.57,  114.9,   0.95931, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4302831", 12.47, 3,    6906.43,  114.9,   0.95929, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_069860B1-097861-CP5711199", 12.47, 1,    7693.52,    0.2,    1.0686, 2,    7228.92, -118.1,    1.0041, 3,    6861.37,  114.5,   0.95303
"NODE_OH42861", 12.47, 1,    7694.23,    0.2,    1.0687, 2,    7228.49, -118.1,     1.004, 3,    6859.85,  114.5,   0.95282
"NODE_OH4302086", 12.47, 1,    7706.89,    0.2,    1.0705, 2,    7220.88, -118.0,     1.003, 3,    6832.85,  114.2,   0.94907
"NODE_OH42872", 12.47, 1,    7707.33,    0.2,    1.0705, 2,    7220.61, -118.0,    1.0029, 3,    6831.91,  114.2,   0.94893
"NODE_OCD4302857", 12.47, 3,    6832.85,  114.2,   0.94906, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH42873", 12.47, 3,    6831.71,  114.2,   0.94891, 0, 0, 0, 0, 0, 0, 0, 0
