Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"NODE_OH4302609", 12.47, 1,    7467.85,   -0.2,    1.0373, 2,       7343, -119.6,    1.0199, 3,    7145.82,  118.1,   0.99254
"NODE_OH4302611", 12.47, 3,    7145.82,  118.1,   0.99254, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4302610", 12.47, 1,    7467.85,   -0.2,    1.0373, 2,       7343, -119.6,    1.0199, 3,    7145.82,  118.1,   0.99254
"NODE_OH4301961", 12.47, 1,    7467.85,   -0.2,    1.0373, 2,       7343, -119.6,    1.0199, 3,    7145.82,  118.1,   0.99254
"NODE_OCD4302743", 12.47, 1,    7467.85,   -0.2,    1.0373, 2,       7343, -119.6,    1.0199, 3,    7145.82,  118.1,   0.99254
"NODE_UG4301966", 12.47, 1,    7467.85,   -0.2,    1.0373, 2,       7343, -119.6,    1.0199, 3,    7145.82,  118.1,   0.99254
"NODE_OCD4302623", 12.47, 3,    7145.82,  118.1,   0.99254, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301934", 12.47, 3,    7145.82,  118.1,   0.99254, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4302603", 12.47, 1,    7467.65,   -0.2,    1.0372, 2,    7343.01, -119.6,    1.0199, 3,    7145.72,  118.1,   0.99252
"NODE_UG4301555", 12.47, 1,    7467.64,   -0.2,    1.0372, 2,       7343, -119.6,    1.0199, 3,    7145.72,  118.1,   0.99252
"NODE_OH4301033", 12.47, 3,    7147.84,  118.1,   0.99282, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301036", 12.47, 3,    7146.46,  118.1,   0.99263, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4302594", 12.47, 3,    7129.05,  118.0,   0.99021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4301105", 12.47, 3,    7129.05,  118.0,   0.99021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301111", 12.47, 3,    7127.21,  118.0,   0.98995, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301121", 12.47, 3,     7127.1,  118.0,   0.98994, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4302595", 12.47, 3,     7127.2,  118.0,   0.98995, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4301119", 12.47, 3,    7127.17,  118.0,   0.98994, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4302596", 12.47, 3,    7126.88,  118.0,   0.98991, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4301124", 12.47, 3,    7126.86,  118.0,    0.9899, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4307828", 12.47, 3,    7127.15,  118.0,   0.98994, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4301154", 12.47, 3,    7127.15,  118.0,   0.98994, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301505", 12.47, 1,    7467.95,   -0.2,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4301514", 12.47, 1,    7467.95,   -0.2,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4303004", 12.47, 1,    7467.95,   -0.2,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4301524", 12.47, 1,    7467.79,   -0.2,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_CARSON", 12.47, 1,    7415.44,    0.0,      1.03, 2,    7415.55, -120.0,      1.03, 3,    7415.35,  120.0,      1.03
"NODE_OH3610020", 12.47, 1,    7415.69,    0.0,      1.03, 2,    7415.37, -120.0,      1.03, 3,    7415.23,  120.0,      1.03
"NODE_53350-104069-153355", 12.47, 1,    7451.14,   -0.1,    1.0349, 2,     7379.3, -119.8,     1.025, 3,    7315.15,  118.9,    1.0161
"NODE_OH3540068", 12.47, 1,    7451.28,   -0.1,     1.035, 2,    7379.08, -119.8,    1.0249, 3,    7314.39,  118.9,    1.0159
"NODE_71332", 12.47, 3,    7227.77,  118.3,    1.0039, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570075", 12.47, 3,    7227.76,  118.3,    1.0039, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570055", 12.47, 1,    7472.81,   -0.1,     1.038, 2,    7347.93, -119.7,    1.0206, 3,    7228.02,  118.3,     1.004
"NODE_OH3570056", 12.47, 1,    7472.78,   -0.1,    1.0379, 2,    7347.86, -119.7,    1.0206, 3,     7227.9,  118.3,    1.0039
"NODE_3570005", 12.47, 2,    7347.93, -119.7,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3570004", 12.47, 2,    7347.75, -119.7,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570008", 12.47, 1,    7473.35,   -0.1,     1.038, 2,    7349.43, -119.7,    1.0208, 3,    7228.98,  118.3,    1.0041
"NODE_OH3570044", 12.47, 1,     7473.3,   -0.1,     1.038, 2,    7349.28, -119.7,    1.0208, 3,    7228.88,  118.3,    1.0041
"NODE_57205", 12.47, 3,    7228.97,  118.3,    1.0041, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570016", 12.47, 3,    7228.89,  118.3,    1.0041, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570092", 12.47, 3,    7220.87,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570093", 12.47, 3,     7220.5,  118.1,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670001", 12.47, 3,    7218.88,  118.1,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670002", 12.47, 3,    7218.61,  118.1,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670002", 12.47, 3,    7217.72,  118.1,    1.0025, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670010", 12.47, 3,    7217.54,  118.1,    1.0025, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670035", 12.47, 3,    7214.86,  118.0,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670037", 12.47, 3,    7214.56,  118.0,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670007", 12.47, 3,    7214.86,  118.0,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670036", 12.47, 3,    7214.87,  118.0,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3770004", 12.47, 3,    7209.41,  117.9,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3770002", 12.47, 3,    7209.41,  117.9,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3770005", 12.47, 3,    7207.17,  117.9,    1.0011, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3770004", 12.47, 3,    7207.12,  117.9,     1.001, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3770035", 12.47, 3,     7208.1,  117.9,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3770039", 12.47, 3,     7208.1,  117.9,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3770040", 12.47, 3,    7207.88,  117.9,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3770003", 12.47, 3,     7208.1,  117.9,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3770001", 12.47, 3,    7208.06,  117.9,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670038", 12.47, 3,    7214.29,  118.0,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670039", 12.47, 3,    7214.01,  118.0,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670008", 12.47, 3,    7214.29,  118.0,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3670003", 12.47, 3,    7214.06,  118.0,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670033", 12.47, 3,    7215.25,  118.0,    1.0022, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670034", 12.47, 3,    7215.15,  118.0,    1.0022, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670006", 12.47, 3,    7215.25,  118.0,    1.0022, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3670001", 12.47, 3,    7215.25,  118.0,    1.0022, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670021", 12.47, 3,    7216.38,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670051", 12.47, 3,    7216.08,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670005", 12.47, 3,    7216.38,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670023", 12.47, 3,    7216.38,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3660001", 12.47, 3,    7216.39,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3660001", 12.47, 3,    7216.39,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3670004", 12.47, 3,    7216.38,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670022", 12.47, 3,    7216.38,  118.0,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670014", 12.47, 3,    7217.11,  118.0,    1.0024, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3670016", 12.47, 3,    7216.76,  118.0,    1.0024, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570040", 12.47, 3,     7219.4,  118.1,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570042", 12.47, 3,    7219.27,  118.1,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3570008", 12.47, 3,     7219.4,  118.1,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570095", 12.47, 3,    7219.38,  118.1,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3570007", 12.47, 3,    7219.68,  118.1,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3570003", 12.47, 3,    7219.68,  118.1,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570030", 12.47, 3,    7221.78,  118.1,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570035", 12.47, 3,    7221.32,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3570006", 12.47, 3,    7221.78,  118.1,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570032", 12.47, 3,    7221.78,  118.1,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570031", 12.47, 3,     7221.7,  118.1,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3560022", 12.47, 3,    7221.12,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3560001", 12.47, 3,    7221.08,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3560001", 12.47, 3,    7221.12,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3560001", 12.47, 3,    7220.97,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3560002", 12.47, 3,    7221.06,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3560003", 12.47, 3,    7221.03,  118.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570006", 12.47, 1,     7473.2,   -0.1,     1.038, 2,    7349.63, -119.7,    1.0208, 3,    7229.49,  118.3,    1.0042
"NODE_3570001", 12.47, 1,     7473.2,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570007", 12.47, 1,    7473.19,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570013", 12.47, 1,    7473.11,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570014", 12.47, 1,    7473.12,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3570003", 12.47, 1,    7473.11,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3570002", 12.47, 1,    7473.06,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570010", 12.47, 1,    7473.16,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3570011", 12.47, 1,    7473.15,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3570002", 12.47, 1,    7473.16,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3570001", 12.47, 1,    7473.16,   -0.1,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3540036", 12.47, 1,    7452.69,   -0.1,    1.0352, 2,    7377.16, -119.8,    1.0247, 3,    7308.37,  118.9,    1.0151
"NODE_OH3540063", 12.47, 1,    7453.12,   -0.1,    1.0352, 2,    7376.61, -119.8,    1.0246, 3,    7306.77,  118.9,    1.0149
"NODE_3540003", 12.47, 3,    7308.37,  118.9,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3540037", 12.47, 3,    7308.35,  118.9,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3540030", 12.47, 1,    7449.82,   -0.1,    1.0348, 2,     7379.5, -119.8,     1.025, 3,    7311.21,  118.9,    1.0155
"NODE_OH3540001", 12.47, 1,    7449.82,   -0.1,    1.0348, 2,     7379.5, -119.8,     1.025, 3,    7311.21,  118.9,    1.0155
"NODE_3540002", 12.47, 1,    7449.82,   -0.1,    1.0348, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3540001", 12.47, 1,    7449.75,   -0.1,    1.0348, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3540026", 12.47, 1,    7450.22,   -0.1,    1.0348, 2,    7379.29, -119.8,     1.025, 3,    7311.32,  118.9,    1.0155
"NODE_OH3540027", 12.47, 1,    7450.11,   -0.1,    1.0348, 2,    7379.35, -119.8,     1.025, 3,    7311.29,  118.9,    1.0155
"NODE_OH3530008", 12.47, 3,    7361.05,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3530009", 12.47, 3,    7361.05,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3530002", 12.47, 3,    7361.05,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3630001", 12.47, 3,    7361.05,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3620001", 12.47, 3,    7361.02,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3620001", 12.47, 3,    7361.03,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3520049", 12.47, 3,    7361.01,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3520002", 12.47, 3,    7361.01,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3520001", 12.47, 3,    7361.01,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3620002", 12.47, 3,    7361.01,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3530002", 12.47, 3,    7361.06,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH3530003", 12.47, 3,    7361.04,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_3530001", 12.47, 3,    7361.06,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG3530001", 12.47, 3,    7361.06,  119.4,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_FUSE_PREFIX_3_45_14_1_000", 12.47, 1,    7416.23,    0.0,    1.0301, 2,    7414.75, -120.0,    1.0299, 3,    7413.12,  120.0,    1.0297
"NODE_UG_3_45_13_2_0001", 12.47, 1,    7416.23,    0.0,    1.0301, 2,    7414.75, -120.0,    1.0299, 3,    7413.12,  120.0,    1.0297
"NODE_UG_3_45_13_2_0002", 12.47, 1,    7416.23,    0.0,    1.0301, 2,    7414.75, -120.0,    1.0299, 3,    7413.12,  120.0,    1.0297
"NODE_OH_3_45_14_1_0001", 12.47, 1,    7416.26,    0.0,    1.0301, 2,    7414.74, -120.0,    1.0299, 3,    7413.13,  120.0,    1.0297
"NODE_OH_3_45_14_1_0004", 12.47, 1,    7416.24,    0.0,    1.0301, 2,    7414.74, -120.0,    1.0299, 3,    7413.13,  120.0,    1.0297
"NODE_FUSE_PREFIX_3_45_14_3_000", 12.47, 1,    7416.26,    0.0,    1.0301, 2,    7414.74, -120.0,    1.0299, 3,    7413.13,  120.0,    1.0297
"NODE_UG_3_45_13_4_0001", 12.47, 1,    7416.26,    0.0,    1.0301, 2,    7414.73, -120.0,    1.0299, 3,    7413.13,  120.0,    1.0297
"NODE_BAY_OJO_CALIENTE", 12.47, 1,    7415.43,    0.0,      1.03, 2,    7415.55, -120.0,      1.03, 3,    7415.35,  120.0,      1.03
"NODE_OH4300184", 12.47, 1,    7415.53,    0.0,      1.03, 2,    7415.24, -120.0,      1.03, 3,    7415.09,  120.0,    1.0299
"NODE_108723-571106722-57108724", 12.47, 1,    7417.27,   -0.1,    1.0302, 2,    7372.12, -120.1,     1.024, 3,    7358.83,  119.4,    1.0221
"NODE_OH4302736", 12.47, 1,    7417.29,   -0.1,    1.0302, 2,    7371.82, -120.1,    1.0239, 3,    7358.47,  119.4,    1.0221
"NODE_OCD4302585", 12.47, 3,    7356.96,  119.4,    1.0219, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4300512", 12.47, 3,    7356.96,  119.4,    1.0219, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD4302981", 12.47, 2,    7368.01, -120.1,    1.0234, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4303117", 12.47, 2,    7367.99, -120.1,    1.0234, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4303789", 12.47, 1,    7420.19,   -0.1,    1.0306, 2,    7366.97, -120.1,    1.0233, 3,     7352.5,  119.4,    1.0212
